4.3619,-18.498
4.64,-18.295
2.097,-21.073
3.6141,-19.722
3.1877,-20.007
4.4608,-18.508
2.7669,-20.268
4.9267,-18.446
2.4656,-20.56
4.9783,-18.314
-18.382,27.391
-27.663,18.489
-29.479,16.736
-23.089,22.901
-29.905,16.099
-19.572,26.134
-18.663,27.344
-21.011,24.825
-27.019,19.122
-5.1838,6.2755
-3.5363,8.1674
-3.5904,7.7559
-4.9796,6.1844
-4.172,7.2835
-3.9297,7.6607
-5.3653,5.8856
-8.3539,2.8578
-6.7939,4.3074
-13.645,2.4684
-13.649,2.3648
-11.925,4.0936
-14.779,1.1332
-13.906,2.0565
-14.32,1.4358
-14.05,1.7808
-12.196,3.1248
-13.983,1.9608
-14.274,1.8973
3.971,-28.843
4.8892,-27.891
12.664,-21.118
7.0362,-26.177
10.712,-22.927
14.113,-19.725
7.5229,-25.487
-29.48,8.5091
-26.992,10.679
-31.278,6.6618
-29.048,8.6408
-31.782,6.3804
-27.454,9.8615
-31.841,6.1936
-1.6252,-6.0469
9.9235,4.4859
2.2262,-2.7455
-3.1384,-7.4377
-6.6183,-10.904
-3.8926,-8.2613
-1.3296,-5.9701
9.8636,-14.437
7.8841,-16.632
6.4029,-17.817
8.5102,-15.965
3.5426,-20.723
7.0571,-17.574
4.2078,-19.901
-1.5252,3.2459
-4.1544,0.4284
-1.2741,3.4029
-7.1142,-2.8677
-0.37114,4.3746
-5.2033,-0.7706
-6.9358,-2.421
-6.0254,-1.8275
-3.8624,0.40717
-0.99237,3.8657
-5.2108,-0.65934
-2.9493,-4.9393
-3.8426,-5.8707
-2.8091,-5.0909
-3.6993,-5.9418
-4.1635,-6.1373
-2.5241,-4.8847
-2.9876,-5.0084
-2.3698,-4.6423
-2.6784,-4.4534
-3.3051,-5.3086
-22.819,-0.50849
-27.192,-4.5826
-22.833,-0.50229
-31.572,-8.8768
-30.85,-7.6981
4.3233,11.212
1.1316,7.9491
1.1936,8.0356
3.0267,9.9241
-2.422,4.5969
1.0333,7.931
-1.9272,4.8187
3.9153,10.729
