0.0048137,0.42148
-0.084563,0.35955
-0.43035,0.11529
0.75508,1.0095
0.55615,0.86155
0.090732,0.49057
-0.010804,0.4234
0.48042,0.799
-0.02414,0.42689
0.29589,0.67281
0.42859,0.75242
0.050646,0.47327
0.78838,1.0617
0.65438,0.92245
0.30193,0.64172
-0.54718,0.0051893
-0.22168,0.2256
-0.17495,0.29162
0.64379,0.926
0.26243,0.63435
0.056612,0.50077
0.518,0.81764
2.4514,0.20261
-0.77597,-1.8224
0.020547,-1.2991
2.184,0.034153
2.6313,0.32664
0.20586,-1.2145
1.6734,-0.29062
2.2662,0.086134
1.7774,-0.24193
-0.7248,-1.764
-0.55282,-1.6655
2.802,0.4091
1.0258,-0.67117
-0.89968,-1.8854
2.5943,0.29612
-0.83036,-1.8321
2.2029,0.057482
0.5615,1.265
1.3331,1.8159
1.9926,2.2528
1.5823,1.9851
0.69008,1.361
1.3654,1.8122
1.1233,1.6734
1.1873,1.7094
1.6163,1.9985
0.62159,1.3239
1.8274,2.1501
0.8868,1.5198
1.5056,1.9399
0.65223,1.3181
1.2301,1.7313
1.7635,2.1006
1.9082,2.1813
0.89694,1.5114
0.58923,1.2741
-0.707,0.26787
0.65408,1.3183
0.85155,1.4664
-0.77427,0.23403
0.16768,0.94688
0.97591,1.5535
1.0523,1.6223
-0.37531,0.52955
-0.034703,0.79117
-1.4486,-0.71668
-0.054688,0.24095
-0.55875,-0.083153
0.35184,0.51773
-0.25014,0.11246
2.0334,1.7033
-0.49221,-0.056755
1.7922,1.5462
0.39344,0.57742
-0.32374,0.057593
1.6582,1.4542
-1.8222,-0.97471
0.71362,0.78896
-0.79733,-0.28346
-0.92934,-0.36436
0.973,0.97913
-0.7062,-0.19316
0.63597,0.75498
-1.0528,-0.43359
1.2905,1.2014
1.7158,1.4825
0.86944,0.92318
0.37923,-0.35849
0.29565,-0.41586
0.51114,-0.26335
0.44711,-0.28875
0.234,-0.47635
0.022682,-0.61981
0.5949,-0.20656
0.50662,-0.25937
-0.012236,-0.66043
0.24205,-0.45631
0.42028,-0.30695
0.62335,-0.17289
0.27626,-0.43674
0.049048,-0.60273
0.22176,-0.46923
0.0683,-0.59883
0.43994,-0.30025
0.12756,-0.54066
0.71726,-0.10704
0.29342,-0.41912
0.53068,-0.24654
0.67551,-0.1464
0.093795,-0.55842
0.13264,-0.54924
0.047803,0.27615
-0.33114,-0.015243
1.723,1.669
-1.3867,-0.87649
0.61258,0.76355
1.4214,1.4153
-0.95145,-0.54011
1.033,1.1052
1.7708,1.7113
1.1725,1.2186
0.23157,0.44917
-1.1703,-0.6975
-1.5182,-0.98814
0.60129,0.76293
-0.45285,-0.10681
-1.2686,-0.79131
-1.3419,-0.84141
1.0409,1.1123
1.5331,1.4852
0.14414,0.36455
1.7693,1.7167
2.1509,0.36664
0.052991,-1.3862
-0.66496,-1.9642
2.1313,0.34171
1.2086,-0.40561
1.0594,-0.56179
-0.24172,-1.6395
-0.17955,-1.6001
1.6289,-0.071122
2.9204,0.98284
-0.25163,-1.6417
0.83719,-0.73533
-1.1619,-2.4029
3.7559,1.7059
2.3021,0.50923
2.1446,0.34914
4.1985,2.0981
-0.57991,-1.9435
3.6763,1.6344
0.1178,1.2879
0.25236,1.3729
0.46573,1.4981
1.0676,1.8653
